year,time,rank,song_title,artist,album
2021,35,200,Butter (Feat. Megan Thee Stallion),BTS,Butter
2021,36,1,Stay,XXXXX,Stay
2021,36,2,신호등,이무진,신호등
2021,36,3,Next Level,aespa,Next Level
2021,36,4,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집
2021,36,5,Queendom,Red Velvet,Queendom - The 6th Mini Album
2021,36,6,낙하 (with 아이유),AKMU (악뮤),NEXT EPISODE
2021,36,7,Weekend,태연 (TAEYEON),Weekend
2021,36,8,DUMB DUMB,전소미,DUMB DUMB
2021,36,9,Permission to Dance,BTS,Butter / Permission to Dance
2021,36,10,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO(파테코)",OHAYO MY NIGHT
2021,36,11,좋아좋아,조정석,슬기로운 의사생활 시즌2 OST Part 5
2021,36,12,Butter,BTS,Butter
2021,36,13,헤픈 우연,헤이즈 (Heize),HAPPEN
2021,36,14,"Peaches (Feat. Daniel Caesar, Giveon)",XXXXX,Justice
2021,36,15,Bad Habits,XXXXX,Bad Habits
2021,36,16,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1
2021,36,17,고백,멜로망스(Melomance),세 번째 `고백`
2021,36,18,비가 오는 날엔 (2021),헤이즈 (Heize),비가 오는 날엔 (2021)
2021,36,19,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL
2021,36,20,Dynamite,BTS,Dynamite
2021,36,21,롤린 (Rollin`),브레이브걸스 (Brave Girls),Rollin`
2021,36,22,라일락,아이유 (IU),5th Album `LILAC`
2021,36,23,시간을 거슬러 (낮에 뜨는 달 X 케이윌),케이윌 (K.Will),시간을 거슬러 (낮에 뜨는 달 X 케이윌) OST
2021,36,24,Celebrity,아이유 (IU),Celebrity
2021,36,25,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호)
2021,36,26,Alcohol-Free,TWICE,Taste of Love
2021,36,27,하루만 더,빅마마 (BigMama),하루만 더
2021,36,28,치맛바람 (Chi Mat Ba Ram),브레이브걸스 (Brave Girls),Summer Queen
2021,36,29,ASAP,STAYC(스테이씨),STAYDOM
2021,36,30,안녕 (Hello),조이 (JOY),안녕 (Hello) - Special Album
2021,36,31,가을 우체국 앞에서,김대명,슬기로운 의사생활 시즌2 OST Part 2
2021,36,32,여전히 아름다운지,세븐틴,슬기로운 의사생활 시즌2 OST Part 8
2021,36,33,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,사이렌 Remix
2021,36,34,운전만해 (We Ride),브레이브걸스 (Brave Girls),We Ride
2021,36,35,Outsider,비투비 (BTOB),4U : OUTSIDE
2021,36,36,나를 아는 사람,MSG워너비(정상동기),MSG워너비 1집
2021,36,37,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part 4
2021,36,38,상상더하기,라붐 (LABOUM),Fresh Adventure
2021,36,39,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해
2021,36,40,밤하늘의 별을(2020),경서,밤하늘의 별을(2020)
2021,36,41,Timeless,SG 워너비,SG Wanna Be+
2021,36,42,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, BTS",Savage Love (Laxed - Siren Beat) (BTS Remix)
2021,36,43,Lovesick Girls,BLACKPINK,THE ALBUM
2021,36,44,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게
2021,36,45,Off My Face,XXXXX,Justice
2021,36,46,Hate that... (Feat. 태연),키 (KEY),Hate that...
2021,36,47,가까운 듯 먼 그대여,카더가든,가까운 듯 먼 그대여
2021,36,48,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH),비 오는 날 듣기 좋은 노래
2021,36,49,이젠 잊기로 해요 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 시즌2 OST Special
2021,36,50,상상더하기,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인 (Wonstein))",MSG워너비 TOP 8 경연곡
2021,36,51,멜로디,ASH ISLAND,멜로디
2021,36,52,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),BTS,MAP OF THE SOUL : PERSONA
2021,36,53,어푸 (Ah puh),아이유 (IU),5th Album 'LILAC'
2021,36,54,Blueming,아이유 (IU),Love poem
2021,36,55,슈퍼스타,미도와 파라솔,슬기로운 의사생활 시즌2 OST Part 6
2021,36,56,고백,10cm,두 번째 `고백`
2021,36,57,Dolphin,오마이걸 (OH MY GIRL),NONSTOP
2021,36,58,잠이 오질 않네요,장범준,잠이 오질 않네요
2021,36,59,회상,정경호,슬기로운 의사생활 시즌2 OST Part 9
2021,36,60,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
2021,36,61,eight (에잇) ,아이유 (IU),에잇
2021,36,62,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들) OST
2021,36,63,아로하,조정석,슬기로운 의사생활 OST Part 3
2021,36,64,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아
2021,36,65,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡
2021,36,66,2002,XXXXX,Speak Your Mind (Deluxe)
2021,36,67,봄날,BTS,YOU NEVER WALK ALONE
2021,36,68,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,멜로가 체질 OST Part 3
2021,36,69,고백,장범준,첫 번째 `고백`
2021,36,70,라라라,SG 워너비,My Friend
2021,36,71,그날에 나는 맘이 편했을까,이예준,그날에 나는 맘이 편했을까
2021,36,72,담아 갈게,이무진,담아 갈게
2021,36,73,Life Goes On,BTS,BE
2021,36,74,"LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)","양요섭, 정은지","LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지) OST"
2021,36,75,METEOR,창모 (CHANGMO),Boyhood
2021,36,76,사진을 보다가,다비치,사진을 보다가 (REVIBE Vol.2)
2021,36,77,넌 좋은 사람,SG 워너비,넌 좋은 사람
2021,36,78,오래된 노래,스탠딩 에그(Standing Egg),오래된 노래
2021,36,79,나랑 같이 걸을래 (바른연애 길잡이 X 적재),적재,나랑 같이 걸을래 (바른연애 길잡이 X 적재) OST
2021,36,80,너의 번호를 누르고 (Prod. 영화처럼),#안녕,너의 번호를 누르고
2021,36,81,Memories,XXXXX,Memories
2021,36,82,Coin,아이유 (IU),5th Album `LILAC`
2021,36,83,12:45 (Stripped),XXXXX,12:45 (Stripped)
2021,36,84,허리춤,오반 (OVAN),허리춤
2021,36,85,사실 나는 (Feat.전건호),경서예지,사실 나는
2021,36,86,VVS (Feat. JUSTHIS) (Prod. GroovyRoom),"미란이 (Mirani), 먼치맨, Khundi Panda, 머쉬베놈 (MUSHVENOM)",쇼미더머니 9 Episode 1
2021,36,87,별빛 같은 나의 사랑아,임영웅,별빛 같은 나의 사랑아
2021,36,88,나는 너 좋아,장범준,슬기로운 의사생활 시즌2 OST Part 3
2021,36,89,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),Red Moon : To You My Light
2021,36,90,어떻게 지내,오반 (OVAN),어떻게 지내
2021,36,91,On The Ground,로제 (ROSE),R
2021,36,92,나인가요,백현 (BAEKHYUN),홍천기 OST Part.1
2021,36,93,ONLY,이하이,ONLY
2021,36,94,It`s My Life,윤미래,슬기로운 의사생활 시즌2 OST Part 10
2021,36,95,벌써 일년 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 시즌2 OST Special
2021,36,96,눈물을 훔친다 (금혼령 X 김종국),김종국,눈물을 훔친다 (금혼령 X 김종국) OST
2021,36,97,Talk & Talk,프로미스나인 (fromis_9),Talk & Talk
2021,36,98,제자리 걸음,V.O.S,제자리 걸음
2021,36,99,살짝 설렜어 (Nonstop),오마이걸 (OH MY GIRL),NONSTOP
2021,36,100,오늘은 가지마 (2021),환희,오늘은 가지마 (2021)
2021,36,101,늦은 밤 너의 집 앞 골목길에서,노을,늦은 밤 너의 집 앞 골목길에서
2021,36,102,How You Like That,BLACKPINK,How You Like That
2021,36,103,소리꾼,Stray Kids (스트레이 키즈),NOEASY
2021,36,104,별이 빛나는 밤에,규현 (KYUHYUN),별이 빛나는 밤에 (REVIBE Vol.3)
2021,36,105,Dance Monkey,XXXXX,Dance Monkey
2021,36,106,너에게,유연석,슬기로운 의사생활 시즌2 OST Part 7
2021,36,107,Love poem,아이유 (IU),Love poem
2021,36,108,내사람,SG 워너비,The Precious History
2021,36,109,Kiss Me More (Feat. SZA),Doja Cat,Kiss Me More
2021,36,110,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM),10cm,이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM) OST
2021,36,111,마.피.아. In the morning,ITZY (있지),GUESS WHO
2021,36,112,밤편지,아이유 (IU),밤편지
2021,36,113,HERO,임영웅,HERO
2021,36,114,도망가자 (Run With Me),선우정아,Serenade
2021,36,115,이대로만 (Feat. 죠지),로꼬 (LOCO),이대로만
2021,36,116,Paris In The Rain,XXXXX,I met you when I was 18. (the playlist)
2021,36,117,그대라는 사치,임영웅,사랑의 콜센타 PART62
2021,36,118,추적이는 여름 비가 되어,장범준,장범준 싱글
2021,36,119,Black Mamba,aespa,Black Mamba
2021,36,120,힘든 건 사랑이 아니다,임창정,힘든 건 사랑이 아니다
2021,36,121,다시 사랑한다면 (김필 Ver.),임영웅,사랑의 콜센타 PART56
2021,36,122,전쟁터 (with 이선희),AKMU (악뮤),NEXT EPISODE
2021,36,123,비도 오고 그래서 (Feat. 신용재),헤이즈 (Heize),/// (너 먹구름 비)
2021,36,124,마음을 드려요,아이유 (IU),사랑의 불시착 OST Part 11
2021,36,125,You can`t sit with us,선미,6분의1
2021,36,126,너를 만나,폴킴,너를 만나
2021,36,127,그냥 안아달란 말야,다비치,그냥 안아달란 말야
2021,36,128,Leave The Door Open,XXXXX,Leave The Door Open
2021,36,129,Tiny Riot,Sam Ryder,Tiny Riot
2021,36,130,Don`t Start Now,XXXXX,Don`t Start Now
2021,36,131,끝사랑,임영웅,사랑의 콜센타 PART61
2021,36,132,술버릇 (운전만해 그후),브레이브걸스 (Brave Girls),After `We Ride`
2021,36,133,잊었니,임영웅,사랑의 콜센타 PART60
2021,36,134,난 너를 사랑해,MSG워너비,난 너를 사랑해
2021,36,135,은근히 낯가려요 (Feat. RAVI),부끄뚱,은근히 낯가려요
2021,36,136,Leave Before You Love Me,XXXXX,Leave Before You Love Me
2021,36,137,이렇게 좋아해 본 적이 없어요,CHEEZE (치즈),이렇게 좋아해 본 적이 없어요 (소녀의 세계 X CHEEZE(치즈)) OST
2021,36,138,"Rainy day (Feat. ASH ISLAND, Skinny Brown)",PATEKO (파테코),Rainy day
2021,36,139,Bk Love,임영웅,뽕숭아학당 PART23
2021,36,140,행복하고 싶어,백지영,인생띵곡 vol.2
2021,36,141,내 마음이 움찔했던 순간 (취향저격 그녀 X 규현),규현 (KYUHYUN),내 마음이 움찔했던 순간 (취향저격 그녀 X 규현) OST
2021,36,142,다시 사랑할 수 있을까,"백지영, 이홍기",다시 사랑할 수 있을까
2021,36,143,살다가,SG 워너비,살다가
2021,36,144,Bad,Christopher,Bad
2021,36,145,parachute,John K,love + everything else
2021,36,146,체념,"정상동기 (김정수, 정기석, 이동휘, 이상이)",MSG워너비 TOP 8 경연곡
2021,36,147,은하수를 닮은 너에게 (Feat.몰리디),경서예지,은하수를 닮은 너에게
2021,36,148,Maniac,XXXXX,Maniac
2021,36,149,Way Back Home (2021),런치,Way Back Home (2021)
2021,36,150,WE GO,프로미스나인 (fromis_9),9 WAY TICKET
2021,36,151,너의 발걸음에 빛을 비춰줄게 (Prod. 조영수),케이시 (Kassy),너의 발걸음에 빛을 비춰줄게 (Prod. 조영수)
2021,36,152,사계 (Four Seasons),태연 (TAEYEON),사계 (Four Seasons)
2021,36,153,만개 (Prod. 신지후),김호중,우리家
2021,36,154,Loving You Girl (Feat. Hkeem),Peder Elias,Loving You Girl
2021,36,155,러브 (Prod. 로코베리),"로꼬 (LOCO), 이성경",Love (Prod. Rocoberry)
2021,36,156,째깍 째깍 째깍 (with Beenzino),AKMU (악뮤),NEXT EPISODE
2021,36,157,주저하는 연인들을 위해,잔나비,전설
2021,36,158,Shape of You,XXXXX,÷ (Deluxe)
2021,36,159,At My Worst,XXXXX,The Prelude
2021,36,160,야화,안예은,야화첩 OST
2021,36,161,시작,가호 (Gaho),이태원 클라쓰 OST Part.2
2021,36,162,미워요,임영웅,미워요 / 소나기
2021,36,163,사랑하게 될 줄 알았어,전미도,슬기로운 의사생활 OST Part 11
2021,36,164,아이와 나의 바다,아이유 (IU),5th Album `LILAC`
2021,36,165,Stuck with U,XXXXX,Stuck with U
2021,36,166,너의 모든 순간,성시경,별에서 온 그대 OST Part 7
2021,36,167,안녕,폴킴,호텔 델루나 OST Part.10
2021,36,168,LO$ER=LO♡ER,투모로우바이투게더,혼돈의 장: FIGHT OR ESCAPE
2021,36,169,Ashes,Stellar,Ashes
2021,36,170,우리 왜 헤어져야 해,신예영,우리 왜 헤어져야 해
2021,36,171,사랑하니까 (2021),이보람,사랑하니까 (2021)
2021,36,172,계단말고 엘리베이터,임영웅,계단말고 엘리베이터
2021,36,173,When We Disco (Duet with 선미),박진영,When We Disco
2021,36,174,사랑의 아픔 딛고,임영웅,사랑의 콜센타 PART65
2021,36,175,Love Yourself,XXXXX,Purpose (Deluxe Edition)
2021,36,176,Way Back Home,숀 (SHAUN),Take
2021,36,177,너무 보고싶어,전상근,너무 보고싶어 (너에게 하고 싶은 말 X 전상근)
2021,36,178,DREAMER,비투비 (BTOB),4U : OUTSIDE
2021,36,179,거짓말이라도 해서 널 보고싶어,백지영,거짓말이라도 해서 널 보고싶어
2021,36,180,나보다 더 사랑해요,김호중,나보다 더 사랑해요
2021,36,181,칵테일 사랑 (Feat. 유연),로키드 (Lokid),칵테일 사랑 (너에게만 좋은 사람이 되고 싶어 X Lokid)
2021,36,182,Beautiful Mistakes,"XXXXX, Megan Thee Stallion",Beautiful Mistakes
2021,36,183,밤이 되니까,원슈타인 (Wonstein),밤이 되니까
2021,36,184,Downtown Baby,블루 (BLOO),Downtown Baby
2021,36,185,Believer,XXXXX,Evolve
2021,36,186,좋은 사람 있으면 소개시켜줘,조이 (JOY),슬기로운 의사생활 OST Part 2
2021,36,187,아무도 잠들지 마라 (Nessun Dorma),김호중,The Classic Album
2021,36,188,목로주점,임영웅,사랑의 콜센타 PART50
2021,36,189,bad guy,XXXXX,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?"
2021,36,190,다시 여기 바닷가,"싹쓰리 (유두래곤, 린다G, 비룡)",다시 여기 바닷가
2021,36,191,오늘따라 더 미운 그대가,전상근,오늘따라 더 미운 그대가
2021,36,192,우린 어쩌다 헤어진 걸까,허각,Hello
2021,36,193,비밀의 화원,아이유 (IU),꽃갈피 둘
2021,36,194,Psycho,Red Velvet,`The ReVe Festival` Finale
2021,36,195,Pose,Red Velvet,Queendom - The 6th Mini Album
2021,36,196,THRILL RIDE,더보이즈(THE BOYZ),6TH MINI ALBUM [THRILL-ING]
2021,36,197,선물,멜로망스(Melomance),Moonlight
2021,36,198,아무노래,지코 (ZICO),아무노래
2021,36,199,고백 (바른연애 길잡이 X 허각),허각,고백 (바른연애 길잡이 X 허각) OST
2021,36,200,Hello Future,NCT DREAM,Hello Future - The 1st Album Repackage
2021,37,1,Stay,XXXXX,Stay
2021,37,2,신호등,이무진,신호등
2021,37,3,Next Level,aespa,Next Level
2021,37,4,바라만 본다,MSG워너비(M.O.M),MSG워너비 1집
2021,37,5,Weekend,태연 (TAEYEON),Weekend
2021,37,6,Queendom,Red Velvet,Queendom - The 6th Mini Album
2021,37,7,낙하 (with 아이유),AKMU (악뮤),NEXT EPISODE
2021,37,8,OHAYO MY NIGHT,"디핵 (D-Hack), PATEKO(파테코)",OHAYO MY NIGHT
2021,37,9,DUMB DUMB,전소미,DUMB DUMB
2021,37,10,Permission to Dance,BTS,Butter / Permission to Dance
2021,37,11,Butter,BTS,Butter
2021,37,12,좋아좋아,조정석,슬기로운 의사생활 시즌2 OST Part 5
2021,37,13,Bad Habits,XXXXX,Bad Habits
2021,37,14,헤픈 우연,헤이즈 (Heize),HAPPEN
2021,37,15,"Peaches (Feat. Daniel Caesar, Giveon)",XXXXX,Justice
2021,37,16,시간을 거슬러 (낮에 뜨는 달 X 케이윌),케이윌 (K.Will),시간을 거슬러 (낮에 뜨는 달 X 케이윌) OST
2021,37,17,비와 당신,이무진,슬기로운 의사생활 시즌2 OST Part 1
2021,37,18,비가 오는 날엔 (2021),헤이즈 (Heize),비가 오는 날엔 (2021)
2021,37,19,Dun Dun Dance,오마이걸 (OH MY GIRL),Dear OHMYGIRL
2021,37,20,Dynamite,BTS,Dynamite
2021,37,21,라일락,아이유 (IU),5th Album `LILAC`
2021,37,22,롤린 (Rollin`),브레이브걸스 (Brave Girls),Rollin`
2021,37,23,다정히 내 이름을 부르면,"경서예지, 전건호",다정히 내 이름을 부르면 (경서예지 x 전건호)
2021,37,24,고백,멜로망스(Melomance),세 번째 `고백`
2021,37,25,Celebrity,아이유 (IU),Celebrity
2021,37,26,ASAP,STAYC(스테이씨),STAYDOM
2021,37,27,색안경 (STEREOTYPE),STAYC(스테이씨),STEREOTYPE
2021,37,28,하루만 더,빅마마 (BigMama),하루만 더
2021,37,29,Alcohol-Free,TWICE,Taste of Love
2021,37,30,치맛바람 (Chi Mat Ba Ram),브레이브걸스 (Brave Girls),Summer Queen
2021,37,31,안녕 (Hello),조이 (JOY),안녕 (Hello) - Special Album
2021,37,32,가을 우체국 앞에서,김대명,슬기로운 의사생활 시즌2 OST Part 2
2021,37,33,"사이렌 Remix (Feat. UNEDUCATED KID, Paul Blanco)",호미들,사이렌 Remix
2021,37,34,운전만해 (We Ride),브레이브걸스 (Brave Girls),We Ride
2021,37,35,내 손을 잡아,아이유 (IU),최고의 사랑 OST Part 4
2021,37,36,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),항해
2021,37,37,밤하늘의 별을(2020),경서,밤하늘의 별을(2020)
2021,37,38,여전히 아름다운지,세븐틴,슬기로운 의사생활 시즌2 OST Part 8
2021,37,39,Lovesick Girls,BLACKPINK,THE ALBUM
2021,37,40,Timeless,SG 워너비,SG Wanna Be+
2021,37,41,Savage Love (Laxed - Siren Beat) (BTS Remix),"Jawsh 685, Jason Derulo, BTS",Savage Love (Laxed - Siren Beat) (BTS Remix)
2021,37,42,상상더하기,라붐 (LABOUM),Fresh Adventure
2021,37,43,나를 아는 사람,MSG워너비(정상동기),MSG워너비 1집
2021,37,44,Off My Face,XXXXX,Justice
2021,37,45,밝게 빛나는 별이 되어 비춰줄게,송이한,밝게 빛나는 별이 되어 비춰줄게
2021,37,46,가까운 듯 먼 그대여,카더가든,가까운 듯 먼 그대여
2021,37,47,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,`키스 먼저 할까요?` OST Part 3
2021,37,48,작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey),BTS,MAP OF THE SOUL : PERSONA
2021,37,49,Blueming,아이유 (IU),Love poem
2021,37,50,비 오는 날 듣기 좋은 노래 (Feat. Colde),에픽하이 (EPIK HIGH),비 오는 날 듣기 좋은 노래
2021,37,51,멜로디,ASH ISLAND,멜로디
2021,37,52,어푸 (Ah puh),아이유 (IU),5th Album 'LILAC'
2021,37,53,잠이 오질 않네요,장범준,잠이 오질 않네요
2021,37,54,이젠 잊기로 해요 (Drama Ver.),미도와 파라솔,슬기로운 의사생활 시즌2 OST Special
2021,37,55,취기를 빌려 (취향저격 그녀 X 산들),산들,취기를 빌려 (취향저격 그녀 X 산들) OST
2021,37,56,상상더하기,"MSG워너비 TOP 8 (별루지, 김정수, 강창모, 정기석, 이동휘, 이상이, 박재정, 원슈타인 (Wonstein))",MSG워너비 TOP 8 경연곡
2021,37,57,추억은 만남보다 이별에 남아,정동하,추억은 만남보다 이별에 남아
2021,37,58,eight (에잇) ,아이유 (IU),에잇
2021,37,59,이제 나만 믿어요,임영웅,내일은 미스터트롯 우승자 특전곡
2021,37,60,Dolphin,오마이걸 (OH MY GIRL),NONSTOP
2021,37,61,고백,10cm,두 번째 `고백`
2021,37,62,아로하,조정석,슬기로운 의사생활 OST Part 3
